0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
-7.41725,0.702548,0.734393,0.131874,0.112582,-0.399563,0.900158,-0.6184,0.146097,-0.041268,1.216378,-0.15542,-0.062602,-0.593525,0.013331,-0.168772,0.771309,-0.653515,-0.242596,-0.072658,0.015728,0.085063,0.001319,0.146912,-0.166517,1.073271,0.338199,0.484588,0.248093,0.332171,-0.028473,-0.153985,0.663407,-0.677796,0.11904,-0.08353
-7.412974,0.682947,0.741815,0.131723,0.112353,-0.419767,0.890967,-0.718855,0.063711,-0.067744,1.341337,-0.166194,-0.048457,-0.513414,0.052305,-0.142819,0.662622,-0.616604,-0.238491,-0.046878,0.017287,0.083803,0.056604,0.16972,-0.285704,1.056455,0.401077,0.462489,0.07979,0.25814,-0.076315,-0.120193,0.659459,-0.667132,0.099928,-0.069813
-7.408126,0.661341,0.747249,0.130974,0.11355,-0.438201,0.882005,-0.81355,-0.005947,-0.064971,1.402237,-0.18951,-0.066055,-0.433298,0.089618,-0.112199,0.556378,-0.57525,-0.234064,-0.021834,0.016964,0.080749,0.135032,0.211331,-0.383376,0.989629,0.459709,0.379075,-0.019909,0.176575,-0.106231,-0.083673,0.662732,-0.671322,0.098424,-0.067205
-7.403171,0.637508,0.749705,0.130794,0.115444,-0.456916,0.872235,-0.903326,-0.060259,-0.04001,1.401482,-0.199079,-0.098593,-0.360006,0.125134,-0.073814,0.467362,-0.533126,-0.231486,0.004579,0.015426,0.076742,0.227377,0.25471,-0.414127,0.901935,0.481732,0.303759,-0.040818,0.095127,-0.120417,-0.048218,0.665002,-0.681657,0.103248,-0.070712
-7.398303,0.611424,0.74834,0.128852,0.118444,-0.478463,0.860489,-0.981122,-0.106547,-0.006693,1.34337,-0.213859,-0.127658,-0.297741,0.161997,-0.03716,0.408894,-0.502746,-0.234386,0.032168,0.014432,0.073536,0.330743,0.283072,-0.394014,0.805852,0.474943,0.268921,-0.0251,0.015038,-0.120317,-0.008334,0.665637,-0.692366,0.101573,-0.07951
-7.393641,0.583006,0.743716,0.125336,0.12172,-0.50167,0.847232,-1.04278,-0.133878,0.031807,1.231708,-0.217906,-0.170391,-0.241405,0.199453,-0.00074,0.376685,-0.488602,-0.243002,0.059022,0.015102,0.072361,0.438373,0.295999,-0.350088,0.704873,0.465323,0.261509,0.000576,-0.060003,-0.110983,0.039832,0.670689,-0.697153,0.082883,-0.09841
-7.389276,0.552486,0.73764,0.122977,0.124107,-0.522935,0.834274,-1.076467,-0.153297,0.071602,1.058017,-0.213776,-0.187855,-0.187165,0.226518,0.028505,0.360656,-0.484236,-0.247441,0.084693,0.016136,0.072795,0.535763,0.290439,-0.295589,0.612494,0.468294,0.264997,0.024714,-0.135152,-0.101724,0.086679,0.676805,-0.691891,0.056418,-0.113301
-7.385585,0.519454,0.733152,0.121301,0.125962,-0.54025,0.823134,-1.072927,-0.179903,0.086174,0.828896,-0.199945,-0.201447,-0.132309,0.247254,0.044311,0.357951,-0.480181,-0.247754,0.109884,0.014832,0.073113,0.611308,0.267444,-0.228456,0.542969,0.477872,0.277828,0.042937,-0.200674,-0.090595,0.127144,0.683267,-0.675133,0.027572,-0.123843
-7.382841,0.485543,0.727442,0.120533,0.126943,-0.553273,0.8144,-1.040538,-0.194949,0.095871,0.61454,-0.182505,-0.184774,-0.082228,0.262383,0.056712,0.362808,-0.459975,-0.247719,0.133125,0.010492,0.071855,0.656419,0.2285,-0.151451,0.504145,0.48662,0.306253,0.059098,-0.247741,-0.077924,0.159839,0.686993,-0.647602,0.002325,-0.130755
-7.381467,0.451267,0.722244,0.119549,0.126699,-0.563679,0.807417,-0.996925,-0.177168,0.13244,0.528114,-0.121725,-0.098734,-0.053589,0.283788,0.070153,0.406612,-0.396912,-0.246309,0.153294,0.003696,0.070458,0.662776,0.179365,-0.076572,0.49741,0.498835,0.351383,0.083016,-0.275057,-0.065149,0.1895,0.678214,-0.612894,-0.008237,-0.126493
