0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.09836503,0.026571043,0.78992516,-0.00892598,8.901209e-05,-0.050728552,0.9710575,-0.0144459605,0.10522753,0.24520417,0.23823023,-0.19308957,-0.0655939,-0.008974552,-0.0048712566,-0.41319636,0.18650591,-0.22350973,-0.006248221,-0.023077333,-0.0031097895,0.05298491,-0.15215166,1.3280367,0.13010181,0.94718957,0.57127243,0.38851672,0.06987159,0.19546232,-1.1592138,-0.41452867,0.9691271,-0.5756373,0.27588606,-0.067733794
0.095470786,0.029884472,0.79306304,-0.009145471,0.001824908,-0.042337827,0.96975803,-0.008830547,0.07640578,0.23613554,0.21965659,-0.16244127,-0.065567985,-0.006349236,0.0006014034,-0.4166451,0.17537886,-0.21246628,-0.00495837,-0.023265831,-0.010310954,0.0555292,-0.16285728,1.3264544,0.10096103,0.91136605,0.61971277,0.3762186,0.054482527,0.20693728,-1.1558497,-0.44628838,0.9629688,-0.5167692,0.28127903,-0.060445145
0.09272429,0.03296993,0.7960834,-0.009092066,0.0018124133,-0.035340264,0.96946347,-6.365776e-05,0.050343983,0.22400585,0.20022178,-0.13019432,-0.06464789,-0.0029732287,0.004995629,-0.4198472,0.15838921,-0.20607871,-3.807142e-05,-0.022262167,-0.015992988,0.056402735,-0.16326705,1.3250179,0.08709094,0.87703973,0.6817773,0.3647176,0.042792,0.21544936,-1.1566476,-0.48153684,0.9526428,-0.45572776,0.28387013,-0.046200067
0.09022474,0.035912395,0.7987846,-0.009007769,0.0007427223,-0.030344263,0.9703529,0.009503573,0.031537935,0.21580508,0.18303025,-0.10233503,-0.06276313,0.0006997287,0.004012041,-0.4256041,0.13736808,-0.2065267,0.00051683653,-0.021324351,-0.020487089,0.055864934,-0.1562352,1.3208683,0.09568207,0.8510083,0.7438496,0.35826486,0.03781134,0.2203149,-1.1642053,-0.5135783,0.9369851,-0.4053846,0.2812643,-0.030005217
0.08796355,0.03877967,0.8010028,-0.00928175,-0.00058106333,-0.026467621,0.97237045,0.016643405,0.019941092,0.214559,0.16981894,-0.07776724,-0.05893596,0.0039812326,-0.0033278912,-0.4303952,0.11704129,-0.21051088,-0.00028933585,-0.021626908,-0.02369806,0.05516864,-0.14615709,1.313894,0.12796745,0.8390319,0.7920567,0.36429578,0.039824367,0.225117,-1.1769373,-0.5410011,0.91723335,-0.37648156,0.2738097,-0.012732133
0.08594778,0.04168389,0.80279726,-0.009608473,-0.0016664006,-0.022484452,0.9754584,0.019879252,0.014273204,0.21641523,0.16047263,-0.07029127,-0.056453034,0.007117212,-0.016517945,-0.4335984,0.10407549,-0.21375413,0.002545042,-0.022793181,-0.025701426,0.05451967,-0.13708393,1.3062358,0.17485951,0.8431209,0.8203404,0.3807164,0.046342246,0.23409316,-1.1913024,-0.56630117,0.8956196,-0.38523903,0.26356012,0.002162546
0.08415517,0.04468324,0.80398667,-0.009275414,-0.002348069,-0.01848939,0.97900975,0.019296795,0.010942005,0.21640599,0.15300095,-0.076527946,-0.05105538,0.011792481,-0.03856691,-0.44241816,0.099990845,-0.2116737,0.004036328,-0.023389174,-0.027902935,0.053181298,-0.13192916,1.2976878,0.22844358,0.85989946,0.8268893,0.40180504,0.054656096,0.25018618,-1.2028319,-0.5913318,0.8733126,-0.43337303,0.25679076,0.010057837
0.08254424,0.047780395,0.80542624,-0.008090767,-0.0033100806,-0.014117219,0.98300743,0.015051395,0.0076188743,0.21245882,0.14713317,-0.09520534,-0.04010701,0.018859684,-0.06528612,-0.45355415,0.10744375,-0.20652446,0.006370591,-0.02356593,-0.030579666,0.051646985,-0.13305427,1.2866752,0.28122327,0.88751644,0.8115395,0.42512405,0.06340114,0.27258724,-1.2066712,-0.61512744,0.8564089,-0.50339246,0.25533244,0.013470903
0.08106975,0.05094087,0.8066143,-0.0070384773,-0.004203342,-0.009247318,0.9873218,0.0078342855,0.007364206,0.20809484,0.14311421,-0.12033455,-0.028353423,0.02612868,-0.090477295,-0.46026015,0.13137126,-0.19826317,0.004004378,-0.022987124,-0.03368716,0.050204188,-0.13465492,1.2766373,0.33230847,0.9195611,0.78515416,0.4444688,0.07412073,0.29768074,-1.2033389,-0.63818735,0.8482704,-0.5803384,0.2581371,0.014910698
0.079715304,0.05410273,0.80747867,-0.006480881,-0.004897982,-0.0044977516,0.9914009,-0.0009931326,0.010897882,0.20476945,0.14380723,-0.14187822,-0.019478668,0.03176111,-0.11439217,-0.45986408,0.17239296,-0.18906546,0.0032411087,-0.02106373,-0.0359136,0.04921219,-0.13086621,1.2698574,0.37938058,0.94874775,0.7608603,0.45500517,0.079383016,0.31504026,-1.1866702,-0.66168356,0.8474723,-0.6440596,0.2598566,0.014473185
0.078472584,0.05723233,0.8078056,-0.006647658,-0.00591306,-0.00013346225,0.9944346,-0.008873701,0.015722092,0.20365673,0.14851457,-0.16168083,-0.019114982,0.03662333,-0.1346437,-0.4543991,0.22449726,-0.18455838,0.010982841,-0.01866752,-0.036997035,0.048913464,-0.122023836,1.2691617,0.41509527,0.9713325,0.750016,0.4598322,0.07818833,0.31747723,-1.1602283,-0.68410313,0.85240763,-0.67433125,0.26550958,0.0049934536
0.07740002,0.06030388,0.80809057,-0.0067792484,-0.006342806,0.0032523423,0.9962044,-0.014192253,0.021284427,0.20553555,0.15645128,-0.17742151,-0.023436192,0.040322512,-0.14842564,-0.4444087,0.28027296,-0.19158103,0.017353516,-0.016660016,-0.036814317,0.049152166,-0.109213114,1.2738827,0.44069934,0.9894033,0.7530606,0.45859432,0.06893658,0.30417365,-1.1315885,-0.70261115,0.86478496,-0.6686419,0.27329448,-0.012497559
0.076538995,0.06327495,0.80778384,-0.0074614333,-0.0049488544,0.004568912,0.99719846,-0.016617984,0.029487949,0.21137306,0.16526419,-0.18975303,-0.027143132,0.040132046,-0.15080166,-0.42810822,0.33025104,-0.20363286,0.02341599,-0.014653905,-0.035036936,0.049906023,-0.09196225,1.2811475,0.46157467,1.0049286,0.76717865,0.45691782,0.047314946,0.28041512,-1.1086929,-0.71602046,0.8817445,-0.6447624,0.27830136,-0.03072773
0.07593225,0.066047244,0.8079118,-0.008963831,-0.0025831982,0.0030455142,0.99815005,-0.013651729,0.039973386,0.22048903,0.16760606,-0.19857877,-0.031070484,0.036733866,-0.14225712,-0.40550047,0.3645945,-0.21419822,0.03201301,-0.013290999,-0.031429958,0.050662998,-0.0657032,1.2912529,0.48356554,1.0153954,0.78742516,0.45369813,0.018175812,0.25635102,-1.1020027,-0.72229654,0.9001576,-0.6224054,0.28613418,-0.04804577
0.07542901,0.06863795,0.80786,-0.011068195,1.3157725e-05,-0.0015457496,1.0000591,-0.0037707984,0.050596323,0.23150912,0.15722483,-0.20575449,-0.032679766,0.029851526,-0.12801728,-0.38208216,0.3852569,-0.21948826,0.04135168,-0.012060038,-0.027557304,0.050821096,-0.031712532,1.3054554,0.50765866,1.0188699,0.8054962,0.44819865,-0.0053588217,0.23664176,-1.112467,-0.724746,0.9140896,-0.6139831,0.28841227,-0.065278724
0.005516149,0.058703758,0.80475503,0.014861092,-0.04422659,0.0063694343,1.0042298,0.06764698,0.03527589,0.16000938,0.11451173,-0.085656986,-0.032204222,0.10035622,-0.14963248,-0.40357086,0.18818551,-0.1656793,0.035161708,-0.0042435993,-0.02422556,0.06551738,-0.0053021647,1.1617429,0.4818917,0.850368,1.0417717,0.39090455,-0.020495497,0.28107107,-1.1202894,-0.793617,0.82745475,-0.71058404,0.28924865,-0.06886114
0.0027484186,0.05810093,0.8043149,0.014522998,-0.042155653,0.0041533783,1.0039523,0.06517565,0.033294782,0.1581881,0.12175155,-0.07507703,-0.026058499,0.09929982,-0.14482212,-0.40472034,0.19016838,-0.16569446,0.040904168,-0.003482814,-0.026182972,0.067345105,-0.01304136,1.1579132,0.48314533,0.8383861,1.0514092,0.3895284,-0.02117861,0.28641334,-1.1140705,-0.80282146,0.8275373,-0.7031505,0.298679,-0.06600623
-4.9248338e-05,0.057444103,0.8041996,0.014839375,-0.04051115,0.0017248839,1.0044091,0.061611235,0.033512697,0.15511489,0.13138044,-0.06640234,-0.023902409,0.09902054,-0.14092149,-0.41085118,0.19045073,-0.1659039,0.044205923,-0.0009982949,-0.02828661,0.06947082,-0.019376464,1.1596119,0.48423815,0.8285623,1.0615304,0.38930953,-0.024957627,0.28878134,-1.1125469,-0.81041557,0.83017296,-0.7011504,0.30605796,-0.058885843
-0.002857685,0.0568225,0.8043455,0.01551418,-0.038883235,-0.00073429197,1.005182,0.057631582,0.03677263,0.15301141,0.14110386,-0.059634447,-0.023945823,0.09880605,-0.13918576,-0.4160877,0.1877706,-0.16956487,0.04341779,0.0011707405,-0.030389648,0.07196749,-0.026106672,1.1646899,0.48723662,0.8245917,1.0727136,0.387612,-0.030805327,0.28847638,-1.1149795,-0.81575656,0.83309,-0.7019158,0.30906248,-0.051820785
