0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.247249,0.049332,0.775032,-0.005061,0.045203,0.028788,0.99855,0.057118,0.000642,0.024806,0.549543,-0.149461,-0.076051,-0.522066,-0.008568,-0.155032,0.436933,-0.002433,-0.003151,-0.030908,0.016707,0.059192,-0.086037,0.126052,-0.556956,0.833092,0.680804,0.20237,0.285439,0.202573,-0.079346,0.079159,0.738413,-0.702496,0.156493,-0.216328
0.266517,0.045915,0.776054,-0.013377,0.043218,0.027624,0.998594,0.016646,0.027985,0.016484,0.666089,-0.045979,-0.111765,-0.493587,0.014629,-0.164946,0.446778,-0.03516,-0.011959,-0.035725,0.028965,0.062485,-0.062732,0.136362,-0.53086,0.866578,0.667166,0.221332,0.24432,0.1848,-0.074192,0.083998,0.761181,-0.722054,0.17364,-0.189144
0.28543,0.042578,0.774835,-0.022333,0.040621,0.029573,0.998487,-0.048985,0.057657,0.005235,0.817133,0.060921,-0.151852,-0.463188,0.03617,-0.178872,0.452924,-0.067083,-0.019465,-0.041377,0.041808,0.066359,-0.038158,0.151724,-0.509791,0.886011,0.665563,0.232048,0.222039,0.160692,-0.070565,0.08724,0.776799,-0.742855,0.185599,-0.158075
0.304483,0.039557,0.773144,-0.03107,0.037281,0.033365,0.998264,-0.128228,0.087446,-0.007898,0.97245,0.172224,-0.192729,-0.429514,0.055944,-0.194462,0.455799,-0.098722,-0.026388,-0.046545,0.055499,0.070508,-0.016549,0.173692,-0.504324,0.895425,0.676125,0.229773,0.218396,0.154453,-0.071285,0.087626,0.790789,-0.761202,0.167278,-0.150399
0.32393,0.037044,0.77204,-0.039077,0.033248,0.037054,0.997995,-0.204991,0.108061,-0.027242,1.104068,0.237965,-0.218444,-0.393225,0.074616,-0.20869,0.45711,-0.128064,-0.033293,-0.049417,0.069428,0.074718,0.003743,0.20269,-0.50861,0.89593,0.690415,0.213349,0.224793,0.142164,-0.071964,0.081763,0.806625,-0.774397,0.137969,-0.160891
0.343941,0.035067,0.77175,-0.045355,0.028376,0.038994,0.997806,-0.278155,0.111577,-0.04755,1.20025,0.232744,-0.191225,-0.352591,0.092345,-0.217619,0.454629,-0.155464,-0.038697,-0.049065,0.082163,0.078826,0.026284,0.229809,-0.507843,0.881708,0.700281,0.194624,0.232897,0.128956,-0.071519,0.072716,0.811076,-0.782896,0.113009,-0.179593
0.364461,0.033606,0.772031,-0.049147,0.023304,0.03917,0.997751,-0.342384,0.101406,-0.064958,1.25434,0.175612,-0.180684,-0.309698,0.107169,-0.220256,0.450282,-0.181444,-0.043423,-0.045802,0.091896,0.081899,0.054263,0.251035,-0.49117,0.854816,0.699107,0.179004,0.242886,0.117466,-0.070757,0.062533,0.80842,-0.788166,0.094824,-0.199122
0.385324,0.032599,0.772402,-0.051826,0.018491,0.038332,0.997749,-0.401825,0.087065,-0.079751,1.27091,0.137846,-0.177058,-0.26819,0.119781,-0.219253,0.449353,-0.208198,-0.047568,-0.039718,0.098407,0.083819,0.087619,0.264825,-0.456669,0.820192,0.68721,0.169337,0.254846,0.108353,-0.068564,0.052829,0.800533,-0.791245,0.082827,-0.213263
0.40647,0.031816,0.772842,-0.053471,0.01441,0.03692,0.997783,-0.457683,0.072665,-0.089623,1.249371,0.095066,-0.142835,-0.228361,0.13021,-0.215893,0.450798,-0.235532,-0.051308,-0.031161,0.102402,0.084412,0.122581,0.262951,-0.41273,0.786727,0.66959,0.168367,0.270674,0.099861,-0.06469,0.045313,0.788292,-0.792096,0.074292,-0.220667
0.427781,0.031089,0.773485,-0.05329,0.011658,0.035079,0.997895,-0.507108,0.061589,-0.092737,1.18854,0.019414,-0.121351,-0.189075,0.137217,-0.210369,0.449245,-0.260288,-0.054328,-0.020919,0.104137,0.083599,0.152833,0.254693,-0.363011,0.755456,0.652237,0.169096,0.279807,0.098985,-0.063352,0.047446,0.762794,-0.78845,0.06674,-0.222066
