0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.104594946,-0.1216352,0.77274173,-0.017462177,0.047085185,-0.037732713,1.0473505,-0.28338146,-0.026843186,0.1840207,0.2656356,-0.09886761,-0.0020534974,0.005723104,0.22103941,-0.20638719,0.4111446,-0.26220512,0.0046833456,0.06706446,0.01876649,-0.012177218,-0.21176854,1.6515299,-0.030987233,1.3280065,0.36360526,0.40637082,0.023943573,0.23155734,-1.5853379,-0.19244435,1.4952319,0.020963907,0.29133567,-0.3849828
0.10306811,-0.117856205,0.77601343,-0.018898545,0.048713144,-0.028018989,1.04146,-0.26286867,-0.030354025,0.19132222,0.24327168,-0.10151997,0.023132287,0.009064257,0.18503353,-0.20378406,0.43115243,-0.22018012,0.03340806,0.07604587,0.016588124,-0.016298745,-0.22323129,1.6536739,0.003830552,1.3394647,0.3818879,0.40636566,0.043525606,0.25482208,-1.5852823,-0.2507607,1.4654405,0.016431928,0.3073046,-0.38768053
0.10061014,-0.11420199,0.78014237,-0.02004465,0.050446294,-0.018152364,1.03679,-0.23677938,-0.035973236,0.19633488,0.22505961,-0.11002485,0.033068907,0.0026150793,0.14520296,-0.18921453,0.45387888,-0.17708698,0.060375057,0.08208367,0.015199814,-0.020519882,-0.22955514,1.655853,0.036441445,1.3396568,0.39208752,0.39569038,0.060339287,0.27424115,-1.5818347,-0.310113,1.4239016,0.007765889,0.3185758,-0.38680303
0.09862268,-0.111424536,0.78349185,-0.020946149,0.051555373,-0.008452222,1.0331826,-0.20845576,-0.036191754,0.20814809,0.21344529,-0.11763289,0.028580293,-0.012373388,0.10180861,-0.17165555,0.47881177,-0.14979222,0.07424685,0.08445958,0.014858192,-0.02452951,-0.22820392,1.6578081,0.0665665,1.3275869,0.39248332,0.37889513,0.07691857,0.28939432,-1.573182,-0.36358774,1.3738594,-0.0043146014,0.3226278,-0.38160765
0.09690595,-0.109421134,0.7869563,-0.021129705,0.05162587,-2.2746623e-05,1.0306847,-0.18182564,-0.031553134,0.21957141,0.2092908,-0.11919102,0.021686837,-0.03261006,0.0584507,-0.15075076,0.49813512,-0.13670558,0.08518146,0.08377467,0.014989216,-0.028062217,-0.21943206,1.6599448,0.094887614,1.304709,0.38480863,0.3606068,0.090541676,0.3042916,-1.5562103,-0.41361052,1.3169689,-0.022732615,0.32047328,-0.37029475
0.09420407,-0.10772318,0.7891315,-0.02124023,0.050763465,0.0075410306,1.0288166,-0.15791929,-0.023113444,0.2218608,0.21359724,-0.116886884,0.016524954,-0.052805588,0.019449249,-0.13044922,0.50551176,-0.13242005,0.09980476,0.081632055,0.014673442,-0.031117711,-0.2051939,1.6606332,0.1217314,1.2752569,0.37093145,0.34653065,0.10059978,0.31782204,-1.5303488,-0.45855677,1.2568575,-0.047649562,0.31713408,-0.35460532
0.09250635,-0.10635212,0.7894598,-0.021646492,0.04896827,0.014086261,1.0274385,-0.13987248,-0.012054566,0.21423106,0.22922063,-0.11785254,0.021211024,-0.072990954,-0.014981024,-0.115692005,0.49674606,-0.13113496,0.11114398,0.08056052,0.014039177,-0.033619978,-0.18834536,1.6575975,0.14717188,1.2434124,0.35266888,0.3403033,0.10980055,0.33221382,-1.4986928,-0.49845377,1.200637,-0.07813841,0.31540182,-0.3391186
0.09202206,-0.10595626,0.7898096,-0.022065185,0.045738608,0.020028144,1.0261858,-0.12627424,0.0010362267,0.19679844,0.25261718,-0.122031584,0.03077254,-0.09291276,-0.04727965,-0.10753131,0.47188288,-0.12840575,0.12860699,0.08031927,0.013104843,-0.03540999,-0.17216286,1.6509206,0.17191476,1.2144856,0.33329406,0.34175894,0.117931485,0.34882316,-1.4642226,-0.534283,1.1510286,-0.11373812,0.31751996,-0.3258661
0.09160972,-0.10588789,0.79051405,-0.021565344,0.042476945,0.025314614,1.0261074,-0.11698738,0.011246324,0.17063434,0.27934787,-0.13202363,0.03383833,-0.11070586,-0.07463838,-0.10497488,0.43251866,-0.1207733,0.14849056,0.079672284,0.012566989,-0.036849968,-0.15606418,1.6412872,0.19423881,1.1909406,0.31637666,0.34722888,0.12393239,0.3650496,-1.4319229,-0.5673786,1.1115716,-0.14847147,0.32042035,-0.3161198
0.09208989,-0.10662168,0.7919168,-0.019752791,0.039168604,0.03049577,1.0272112,-0.111740336,0.020780466,0.14330488,0.30236349,-0.14755052,0.0332794,-0.12465164,-0.09780651,-0.11039145,0.3846233,-0.10893516,0.16846377,0.07901939,0.012504734,-0.037993036,-0.13858177,1.6290596,0.21301553,1.1750697,0.30395046,0.35164046,0.12625189,0.38166413,-1.4029186,-0.602545,1.0814173,-0.18205848,0.32585785,-0.31004226
0.093553126,-0.10688844,0.79261255,-0.016595319,0.036031824,0.035555452,1.0294659,-0.1116966,0.031951316,0.116076455,0.3159655,-0.16581208,0.030554332,-0.13388522,-0.11905154,-0.12410045,0.3361413,-0.098467976,0.17831105,0.078451246,0.012359055,-0.039076682,-0.11622691,1.6148909,0.22622666,1.1664252,0.2963895,0.35509378,0.1255207,0.39718714,-1.3797979,-0.63512975,1.0605502,-0.21359384,0.33429015,-0.3070815
0.09599495,-0.107970655,0.7925163,-0.01258628,0.03338372,0.040966116,1.0332983,-0.11367625,0.0406733,0.0876045,0.31747705,-0.18422893,0.028970663,-0.138964,-0.13831925,-0.14134738,0.28896722,-0.08636889,0.18116191,0.076946236,0.0121060405,-0.04011555,-0.09014726,1.5998415,0.23515373,1.163708,0.29557985,0.35987708,0.12339239,0.4150777,-1.3650436,-0.66475147,1.046982,-0.24929643,0.3430919,-0.3043957
0.09858227,-0.10826731,0.79238814,-0.008502673,0.03136989,0.04617645,1.0384539,-0.11769694,0.04460013,0.05974202,0.30922723,-0.2007287,0.029540692,-0.14129452,-0.15776032,-0.1564208,0.242928,-0.07122664,0.17640556,0.07372316,0.012373615,-0.041239407,-0.064723924,1.5843897,0.24153322,1.1661118,0.29988366,0.3625311,0.12055132,0.43314353,-1.3572507,-0.68755007,1.0399679,-0.29255226,0.3507194,-0.29960316
0.101695836,-0.10960892,0.7918221,-0.0045559364,0.029051702,0.050883435,1.0447696,-0.12250796,0.045092322,0.03424627,0.29383045,-0.20449921,0.030504718,-0.1413332,-0.17878886,-0.17151222,0.19811815,-0.055501774,0.16935238,0.0685424,0.013129994,-0.042316232,-0.040254354,1.569341,0.24666542,1.1725531,0.3074326,0.3590932,0.11346826,0.44748676,-1.3540313,-0.7051556,1.0379527,-0.3415403,0.35557175,-0.28872627
0.10430539,-0.11092025,0.7930966,-0.0006598177,0.027184997,0.055273328,1.0516441,-0.12793788,0.04120004,0.0095433295,0.27783057,-0.19604802,0.029727869,-0.13822427,-0.19972055,-0.19173533,0.15732265,-0.04309494,0.14609388,0.06191016,0.01414642,-0.043015633,-0.01585812,1.554985,0.2509783,1.1847209,0.318236,0.35006303,0.101573,0.4603045,-1.3521271,-0.7238821,1.0375705,-0.39162162,0.3575759,-0.2689176
0.16822141,-0.10076365,0.7905907,-0.0032573342,0.027726525,-0.034645848,0.8376355,-0.1246583,0.02820978,0.029901132,0.4243774,-0.042803973,-0.06756144,-0.10785687,-0.09195903,-0.27302337,0.21558517,-0.10415274,0.011517413,0.014710298,0.04808504,-0.041217383,-0.039034404,1.4670068,0.14961392,1.2434149,0.5452159,0.36122698,-0.030240983,0.3840685,-1.318176,-0.68455005,1.1563703,-0.40947402,0.3766338,-0.2355074
0.16893244,-0.102596015,0.7933981,-0.0022108406,0.029179398,-0.035965264,0.8433302,-0.14436583,0.031971782,0.03717239,0.45622304,-0.015397102,-0.06757596,-0.090477675,-0.09234869,-0.29045707,0.2582469,-0.11487772,0.005798392,0.017636582,0.0531104,-0.042616654,-0.042579323,1.4709865,0.16807938,1.2527068,0.55652136,0.36624047,-0.02336359,0.3875748,-1.3257437,-0.7273037,1.1472149,-0.41459277,0.38073575,-0.23797698
0.16908264,-0.10421452,0.79602677,-0.0013329294,0.030347858,-0.03722965,0.84834254,-0.16610046,0.035189256,0.043944273,0.48422486,-0.0026132464,-0.06785804,-0.07627015,-0.09008539,-0.29929906,0.29108635,-0.12594306,0.008497193,0.019255381,0.057777654,-0.04307376,-0.04449694,1.4737887,0.18813744,1.2527083,0.5625623,0.3652978,-0.014849186,0.39004382,-1.3289303,-0.7719032,1.1218913,-0.41639775,0.38159513,-0.24173051
0.1685456,-0.10714376,0.7980747,-0.0006875992,0.03094397,-0.038350984,0.85297155,-0.18849835,0.039978623,0.053535588,0.50540197,-0.0032383502,-0.06854523,-0.06484036,-0.08607441,-0.30334857,0.31472003,-0.14252278,0.009133466,0.01975165,0.061697327,-0.042565808,-0.042389132,1.4753816,0.20855772,1.2423116,0.56258166,0.3602941,-0.0054003,0.39125383,-1.3267452,-0.812107,1.0829107,-0.41625485,0.3763979,-0.24511394
